Cleaned_Text,label
specify work kindle fire mike kindle fire manipulate might entertain toddler,0
say really crappy could give minouse guzzillon   little cousin run bath room camp till leave tell think might hairy ball like one device bed feel reall,0
get app think would like talk tom nothing work suck complete wast time delete app within thirty second,0
good thing app free else would call steal mean can not record work ipod touch iphine even ipad result game ban amazon,0
bad app ever not anything sit stare dose weird stuff hate much not get please,0
app waste time whenever u try 2 record say unable 2 record whatever get app foe work,0
okay basically whatever thing freaky fur ball blink u can not anything waste time not recommend game,0
thing cute dissent record ur voice say unable record    hate download,0
great app u can not fall asleep nightplus kindle fire not build mic   u give app 5 star sorry must life,0
warning not buy app bad app ever downloadedit will not even workif like boring stupefy app get one,0
creepy hungry shark u r smart u would hate app c mean nobody like app,0
good app everiexcl much fun   app 1000000000000000 dollar real always mega fun,1
app onlie work dumb phone like tlke tom popo panza ugh nvr wvr gr neverrrr,0
app stink work think stupid allow record   boooooooo,0
not even know bad app ever not eveeeeeeeeer geeeeeeet okkkk not take advice leave alone hat bad app,0
would rate zero could hate app voice not compatible kindle fire either app useless not waste time download,0
look hairy pedofile creepy playi load fun delete right play two second would rate zero can not,0
sing song high special earbud mic kindle fire turn high make lmfao weird creepy bit like,1
app soooo bad ever go record something would say could not know creepy hair ball kindle   not get app,0
thing suck not get not anything fun word minimum stupid,0
app horrible dose even work will not even record say want refund even costsvl money buy app,0
talking not work get recommend get app least free,0
could rate app 0 totally would not crap stuck stupid ugly hairy ball creep not record anything get app stupid,0
get whole thibg not work kindle fire cause microphonebut tell we description come,0
look toward play little brother record cute idea need work,0
well app stupid kindle one kindle mic thing blink follow ur finger u toach screen not know even get app would not recomennd one creepy,0
hate not record roll eye bad app ever get not load,0
get bad game world call first thing nosest phone hate,0
app bad kindle u can not recore ur voice worst ever would say get app fun,0
love know recorder 4 kindle fite buy earbud microphone work    speed slow recording   love,1
warning buythis bad quotgamequot history mankindi wish could delete entirely sadley uninstall still app file thingummy highly recommend u buy,0
waste time app good kindle stupid creepy make baby cry give ppm night mare epic fail ppm r touch kid day,0
one say anything record sound say kindle firedont get,0
can not belive stupid game ever game stink big time go game stink,0
suck much every time try record something say unable record could give 1000000 would,0
